# Gene Family	11507229_rna_3-RPKs
UniRef90_D4LRY6	2.6431718062
UniRef90_D4LRY6|g__Blautia.s__Ruminococcus_obeum	2.6431718062
UniRef90_F8LR08	2.6431718062
UniRef90_F8LR08|g__Streptococcus.s__Streptococcus_salivarius	2.6431718062
UniRef90_Q5M0S4	2.6431718062
UniRef90_Q5M0S4|g__Streptococcus.s__Streptococcus_salivarius	2.6431718062
UniRef90_R6N1X3	2.6431718062
UniRef90_R6N1X3|g__Clostridium.s__Clostridium_leptum	2.6431718062
UniRef90_R6JHN7	2.6423000671
UniRef90_R6JHN7|g__Bacteroides.s__Bacteroides_xylanisolvens	2.6423000671
UniRef90_D6CWV2	2.6420079260
UniRef90_D6CWV2|g__Bacteroides.s__Bacteroides_ovatus	2.6420079260
UniRef90_R6G0T1	2.6420079260
UniRef90_R6G0T1|g__Eubacterium.s__Eubacterium_hallii	2.6420079260
UniRef90_I3YQC2	2.6420079260
UniRef90_I3YQC2|g__Alistipes.s__Alistipes_finegoldii	2.6420079260
UniRef90_R6MX63	2.6409493285
UniRef90_R6MX63|g__Clostridium.s__Clostridium_leptum	2.6409493285
UniRef90_D4KJY3	2.6408450704
UniRef90_D4KJY3|g__Roseburia.s__Roseburia_intestinalis	2.6408450704
UniRef90_R5Z681	2.6401855117
UniRef90_R5Z681|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.7601236745
UniRef90_R5Z681|g__Anaerostipes.s__Anaerostipes_hadrus	0.8800618372
UniRef90_R5U6F3	2.6401855117
UniRef90_R5U6F3|g__Bacteroides.s__Bacteroides_caccae	2.6401855117
UniRef90_F9Z523	2.6399155227
UniRef90_F9Z523|g__Odoribacter.s__Odoribacter_splanchnicus	2.6399155227
UniRef90_R7ELY2	2.6387524169
UniRef90_R7ELY2|g__Bacteroides.s__Bacteroides_uniformis	2.6387524169
UniRef90_D4JE85	2.6387092748
UniRef90_D4JE85|g__Dorea.s__Dorea_longicatena	1.1684601792
UniRef90_D4JE85|g__Eubacterium.s__Eubacterium_rectale	0.8795816414
UniRef90_D4JE85|g__Blautia.s__Ruminococcus_torques	0.5906674542
UniRef90_C4ZD20	2.6385224274
UniRef90_C4ZD20|g__Eubacterium.s__Eubacterium_rectale	2.6385224274
UniRef90_B5CT52	2.6385224274
UniRef90_B5CT52|g__Ruminococcus.s__Ruminococcus_lactaris	2.6385224274
UniRef90_C4ZES8	2.6385224274
UniRef90_C4ZES8|g__Eubacterium.s__Eubacterium_siraeum	2.6385224274
UniRef90_Q8A572	2.6385224274
UniRef90_Q8A572|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.6385224274
UniRef90_Q8A7D6	2.6385224274
UniRef90_Q8A7D6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.6385224274
UniRef90_R5DD98	2.6385224274
UniRef90_R5DD98|g__Parabacteroides.s__Parabacteroides_merdae	2.6385224274
UniRef90_R7FRM6	2.6383562765
UniRef90_R7FRM6|g__Dorea.s__Dorea_longicatena	2.6383562765
UniRef90_E5YAI0	2.6362038664
UniRef90_E5YAI0|g__Bilophila.s__Bilophila_wadsworthia	2.6362038664
UniRef90_Q57269	2.6362038664
UniRef90_Q57269|g__Escherichia.s__Escherichia_coli	2.6362038664
UniRef90_R6GST6	2.6358398282
UniRef90_R6GST6|g__Eubacterium.s__Eubacterium_hallii	2.6358398282
UniRef90_R7DTA3	2.6351963048
UniRef90_R7DTA3|g__Bacteroides.s__Bacteroides_intestinalis	2.6351963048
UniRef90_D4K009	2.6344583283
UniRef90_D4K009|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6344583283
UniRef90_UPI000314870C	2.6338893766
UniRef90_UPI000314870C|g__Alistipes.s__Alistipes_senegalensis	2.6338893766
UniRef90_S6C0Y7	2.6333113891
UniRef90_S6C0Y7|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.6333113891
UniRef90_A7V0H9	2.6331049656
UniRef90_A7V0H9|g__Bacteroides.s__Bacteroides_uniformis	2.6331049656
UniRef90_D4KR80	2.6320928006
UniRef90_D4KR80|g__Roseburia.s__Roseburia_intestinalis	2.6320928006
UniRef90_R7EJA1	2.6316049123
UniRef90_R7EJA1|g__Bacteroides.s__Bacteroides_uniformis	2.6316049123
UniRef90_A8SA84	2.6315789474
UniRef90_A8SA84|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.6315789474
UniRef90_D4MUJ7	2.6315789474
UniRef90_D4MUJ7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.6315789474
UniRef90_K1FQG6	2.6315789474
UniRef90_K1FQG6|g__Bacteroides.s__Bacteroides_fragilis	2.6315789474
UniRef90_D4JGT3	2.6311600502
UniRef90_D4JGT3|g__Eubacterium.s__Eubacterium_rectale	2.6311600502
UniRef90_S6C0C2	2.6306219334
UniRef90_S6C0C2|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.6306219334
UniRef90_C4ZFG2	2.6295407459
UniRef90_C4ZFG2|g__Eubacterium.s__Eubacterium_hallii	2.1595043186
UniRef90_C4ZFG2|g__Eubacterium.s__Eubacterium_rectale	0.4700364273
UniRef90_Q64SD4	2.6293816069
UniRef90_Q64SD4|g__Bacteroides.s__Bacteroides_uniformis	1.5564202335
UniRef90_Q64SD4|g__Bacteroides.s__Bacteroides_stercoris	1.0729613734
UniRef90_R5DGE2	2.6292725679
UniRef90_R5DGE2|g__Parabacteroides.s__Parabacteroides_merdae	2.6292725679
UniRef90_R5MES6	2.6292725679
UniRef90_R5MES6|g__Bacteroides.s__Bacteroides_intestinalis	2.6292725679
UniRef90_A6BHI9	2.6292725679
UniRef90_A6BHI9|g__Blautia.s__Ruminococcus_torques	1.3193735736
UniRef90_A6BHI9|g__Dorea.s__Dorea_longicatena	1.3098989943
UniRef90_R5I3B6	2.6292725679
UniRef90_R5I3B6|g__Roseburia.s__Roseburia_inulinivorans	2.6292725679
UniRef90_R6D7D0	2.6283204448
UniRef90_R6D7D0|g__Bacteroides.s__Bacteroides_ovatus	2.6283204448
UniRef90_R7NVW0	2.6281208936
UniRef90_R7NVW0|g__Bacteroides.s__Bacteroides_massiliensis	2.6281208936
UniRef90_D7GSH7	2.6277799131
UniRef90_D7GSH7|unclassified	2.6277799131
UniRef90_R7DEB7	2.6274303731
UniRef90_R7DEB7|g__Blautia.s__Ruminococcus_obeum	2.6274303731
UniRef90_A6L9E7	2.6274303731
UniRef90_A6L9E7|g__Parabacteroides.s__Parabacteroides_distasonis	2.6274303731
UniRef90_D4X2L7	2.6269702277
UniRef90_D4X2L7|g__Bacteroides.s__Bacteroides_xylanisolvens	2.6269702277
UniRef90_F9Z4U6	2.6269702277
UniRef90_F9Z4U6|g__Odoribacter.s__Odoribacter_splanchnicus	2.6269702277
UniRef90_A6LHH8	2.6256433332
UniRef90_A6LHH8|g__Parabacteroides.s__Parabacteroides_distasonis	2.6256433332
UniRef90_K6AFN8	2.6249362317
UniRef90_K6AFN8|g__Parabacteroides.s__Parabacteroides_distasonis	2.6249362317
UniRef90_R5MFG2	2.6229508197
UniRef90_R5MFG2|g__Bacteroides.s__Bacteroides_intestinalis	2.6229508197
UniRef90_R6GBQ0	2.6229508197
UniRef90_R6GBQ0|g__Eubacterium.s__Eubacterium_hallii	2.6229508197
UniRef90_R7CD06	2.6229508197
UniRef90_R7CD06|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.6229508197
UniRef90_R5FJJ7	2.6223776224
UniRef90_R5FJJ7|g__Clostridium.s__Clostridium_bolteae	2.6223776224
UniRef90_R5VXV1	2.6223776224
UniRef90_R5VXV1|g__Alistipes.s__Alistipes_shahii	2.6223776224
UniRef90_R7DCJ5	2.6223776224
UniRef90_R7DCJ5|g__Blautia.s__Ruminococcus_obeum	2.6223776224
UniRef90_R7JL85	2.6223776224
UniRef90_R7JL85|g__Alistipes.s__Alistipes_putredinis	2.6223776224
UniRef90_G9YMH2	2.6212319790
UniRef90_G9YMH2|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.6212319790
UniRef90_G2T1N2	2.6212319790
UniRef90_G2T1N2|g__Roseburia.s__Roseburia_hominis	2.6212319790
UniRef90_R5WCA2	2.6212319790
UniRef90_R5WCA2|g__Alistipes.s__Alistipes_shahii	2.6212319790
UniRef90_R6Y812	2.6212319790
UniRef90_R6Y812|g__Parabacteroides.s__Parabacteroides_merdae	2.6212319790
UniRef90_R7JSC7	2.6212319790
UniRef90_R7JSC7|g__Alistipes.s__Alistipes_putredinis	2.6212319790
UniRef90_A6LD74	2.6212319790
UniRef90_A6LD74|g__Parabacteroides.s__Parabacteroides_distasonis	2.6212319790
UniRef90_V8C3M4	2.6200873362
UniRef90_V8C3M4|g__Ruminococcus.s__Ruminococcus_lactaris	2.6200873362
UniRef90_C4ZHG4	2.6197298404
UniRef90_C4ZHG4|g__Eubacterium.s__Eubacterium_rectale	2.6197298404
UniRef90_A9KK92	2.6194455905
UniRef90_A9KK92|unclassified	2.6194455905
UniRef90_A4EC05	2.6190999010
UniRef90_A4EC05|g__Collinsella.s__Collinsella_aerofaciens	2.6190999010
UniRef90_R6XNW4	2.6178010471
UniRef90_R6XNW4|g__Alistipes.s__Alistipes_onderdonkii	2.6178010471
UniRef90_A5ZV81	2.6178010471
UniRef90_A5ZV81|g__Blautia.s__Ruminococcus_obeum	2.6178010471
UniRef90_R5DPB9	2.6178010471
UniRef90_R5DPB9|g__Parabacteroides.s__Parabacteroides_merdae	2.6178010471
UniRef90_R7CRB0	2.6155187446
UniRef90_R7CRB0|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.6155187446
UniRef90_S6CBR1	2.6153175213
UniRef90_S6CBR1|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.6153175213
UniRef90_R6UZ76	2.6128266033
UniRef90_R6UZ76|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.6128266033
UniRef90_D4M551	2.6126714566
UniRef90_D4M551|g__Blautia.s__Ruminococcus_torques	2.6126714566
UniRef90_R7JP52	2.6125250990
UniRef90_R7JP52|g__Alistipes.s__Alistipes_putredinis	2.6125250990
UniRef90_F9Z641	2.6109660574
UniRef90_F9Z641|g__Odoribacter.s__Odoribacter_splanchnicus	2.6109660574
UniRef90_R7D5Y1	2.6109660574
UniRef90_R7D5Y1|g__Blautia.s__Ruminococcus_obeum	2.6109660574
UniRef90_G9YPF7	2.6104492708
UniRef90_G9YPF7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.6104492708
UniRef90_R6MZ29	2.6094890246
UniRef90_R6MZ29|g__Clostridium.s__Clostridium_leptum	2.6094890246
UniRef90_G2T127	2.6086956522
UniRef90_G2T127|g__Roseburia.s__Roseburia_hominis	2.6086956522
UniRef90_R5UAU6	2.6086956522
UniRef90_R5UAU6|g__Bacteroides.s__Bacteroides_caccae	2.6086956522
UniRef90_R6JM06	2.6075619296
UniRef90_R6JM06|g__Bacteroides.s__Bacteroides_ovatus	1.3037809648
UniRef90_R6JM06|g__Bacteroides.s__Bacteroides_xylanisolvens	1.3037809648
UniRef90_A6KXE8	2.6075619296
UniRef90_A6KXE8|g__Bacteroides.s__Bacteroides_vulgatus	2.6075619296
UniRef90_R7DB64	2.6075619296
UniRef90_R7DB64|g__Blautia.s__Ruminococcus_obeum	2.6075619296
UniRef90_F9ZBZ1	2.6075619296
UniRef90_F9ZBZ1|g__Odoribacter.s__Odoribacter_splanchnicus	2.6075619296
UniRef90_W0EWE0	2.6068821689
UniRef90_W0EWE0|g__Bacteroides.s__Bacteroides_fragilis	2.6068821689
UniRef90_I3YNP4	2.6059527771
UniRef90_I3YNP4|g__Alistipes.s__Alistipes_finegoldii	1.3106159895
UniRef90_I3YNP4|g__Alistipes.s__Alistipes_sp_HGB5	1.2953367876
UniRef90_A4ECV2	2.6031982149
UniRef90_A4ECV2|g__Collinsella.s__Collinsella_aerofaciens	2.6031982149
UniRef90_R5U4W7	2.6028110359
UniRef90_R5U4W7|g__Eubacterium.s__Eubacterium_ramulus	2.6028110359
UniRef90_S6C5K6	2.6024723487
UniRef90_S6C5K6|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.6024723487
UniRef90_A7V9A4	2.6019080659
UniRef90_A7V9A4|g__Bacteroides.s__Bacteroides_uniformis	2.6019080659
UniRef90_K5YPG7	2.6019080659
UniRef90_K5YPG7|g__Parabacteroides.s__Parabacteroides_merdae	2.6019080659
UniRef90_R5DDN7	2.6019080659
UniRef90_R5DDN7|g__Parabacteroides.s__Parabacteroides_merdae	2.6019080659
UniRef90_R6HWY9	2.6019080659
UniRef90_R6HWY9|g__Bacteroides.s__Bacteroides_fragilis	2.6019080659
UniRef90_R5HPG1	2.6019080659
UniRef90_R5HPG1|g__Roseburia.s__Roseburia_inulinivorans	2.6019080659
UniRef90_Q8AAZ4	2.6018763457
UniRef90_Q8AAZ4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.6018763457
UniRef90_D4MZ52	2.6018584160
UniRef90_D4MZ52|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.6297262060
UniRef90_D4MZ52|g__Anaerostipes.s__Anaerostipes_hadrus	0.9721322100
UniRef90_R5ZMM1	2.6017036479
UniRef90_R5ZMM1|g__Collinsella.s__Collinsella_aerofaciens	2.6017036479
UniRef90_D4LUQ0	2.6010982169
UniRef90_D4LUQ0|g__Blautia.s__Ruminococcus_obeum	2.6010982169
UniRef90_D4LY94	2.6007802341
UniRef90_D4LY94|g__Blautia.s__Ruminococcus_obeum	2.6007802341
UniRef90_D4KRG7	2.6007802341
UniRef90_D4KRG7|g__Roseburia.s__Roseburia_intestinalis	2.6007802341
UniRef90_R7FE99	2.6007802341
UniRef90_R7FE99|g__Ruminococcus.s__Ruminococcus_callidus	2.6007802341
UniRef90_C0EXG1	2.5987922290
UniRef90_C0EXG1|g__Eubacterium.s__Eubacterium_hallii	2.5987922290
UniRef90_Q5M439	2.5983688670
UniRef90_Q5M439|g__Streptococcus.s__Streptococcus_salivarius	2.5983688670
UniRef90_Q64NY3	2.5974025974
UniRef90_Q64NY3|g__Bacteroides.s__Bacteroides_fragilis	2.5974025974
UniRef90_R5HWE7	2.5974025974
UniRef90_R5HWE7|g__Roseburia.s__Roseburia_inulinivorans	2.5974025974
UniRef90_R7EIQ5	2.5974025974
UniRef90_R7EIQ5|g__Bacteroides.s__Bacteroides_uniformis	2.5974025974
UniRef90_U2K7A6	2.5974025974
UniRef90_U2K7A6|g__Ruminococcus.s__Ruminococcus_callidus	2.5974025974
UniRef90_G9YUK5	2.5951557093
UniRef90_G9YUK5|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.5951557093
UniRef90_R5JAL8	2.5951557093
UniRef90_R5JAL8|g__Bacteroides.s__Bacteroides_nordii	2.5951557093
UniRef90_R6AYH2	2.5951557093
UniRef90_R6AYH2|g__Roseburia.s__Roseburia_intestinalis	2.5951557093
UniRef90_C4Z9Y8	2.5951557093
UniRef90_C4Z9Y8|g__Eubacterium.s__Eubacterium_rectale	2.5951557093
UniRef90_R7CS29	2.5906735751
UniRef90_R7CS29|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.5906735751
UniRef90_R5USK4	2.5906735751
UniRef90_R5USK4|g__Bacteroides.s__Bacteroides_ovatus	1.2953367876
UniRef90_R5USK4|g__Bacteroides.s__Bacteroides_xylanisolvens	1.2953367876
UniRef90_D4KPI8	2.5906735751
UniRef90_D4KPI8|g__Roseburia.s__Roseburia_intestinalis	2.5906735751
UniRef90_R5UAY1	2.5906735751
UniRef90_R5UAY1|g__Bacteroides.s__Bacteroides_caccae	2.5906735751
UniRef90_R5Z693	2.5887344881
UniRef90_R5Z693|g__Collinsella.s__Collinsella_aerofaciens	2.5887344881
UniRef90_K6B237	2.5884383089
UniRef90_K6B237|g__Parabacteroides.s__Parabacteroides_distasonis	2.5884383089
UniRef90_R5D8M1	2.5881591718
UniRef90_R5D8M1|g__Parabacteroides.s__Parabacteroides_merdae	2.5881591718
UniRef90_G5HB63	2.5873221216
UniRef90_G5HB63|g__Alistipes.s__Alistipes_indistinctus	2.5873221216
UniRef90_G1V2G6	2.5873221216
UniRef90_G1V2G6|g__Bilophila.s__Bilophila_wadsworthia	2.5873221216
UniRef90_A6LFV0	2.5867438378
UniRef90_A6LFV0|g__Parabacteroides.s__Parabacteroides_distasonis	2.5867438378
UniRef90_R6JH42	2.5866657327
UniRef90_R6JH42|g__Bacteroides.s__Bacteroides_xylanisolvens	2.5866657327
UniRef90_D4JYD9	2.5866528712
UniRef90_D4JYD9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.5866528712
UniRef90_R0AKZ8	2.5862068966
UniRef90_R0AKZ8|g__Clostridium.s__Clostridium_bolteae	2.5862068966
UniRef90_R7E3Q6	2.5823111685
UniRef90_R7E3Q6|g__Akkermansia.s__Akkermansia_muciniphila	2.5823111685
UniRef90_A5ZNJ7	2.5823111685
UniRef90_A5ZNJ7|g__Blautia.s__Ruminococcus_obeum	2.5823111685
UniRef90_I8XHV9	2.5823111685
UniRef90_I8XHV9|g__Bacteroides.s__Bacteroides_nordii	2.5823111685
UniRef90_D6E7F1	2.5817555938
UniRef90_D6E7F1|g__Gordonibacter.s__Gordonibacter_pamelaeae	2.5817555938
UniRef90_K5ZQC4	2.5817555938
UniRef90_K5ZQC4|g__Parabacteroides.s__Parabacteroides_distasonis	2.5817555938
UniRef90_R5WNC8	2.5817555938
UniRef90_R5WNC8|g__Alistipes.s__Alistipes_shahii	2.5817555938
UniRef90_B0G1Z4	2.5806451613
UniRef90_B0G1Z4|g__Dorea.s__Dorea_formicigenerans	2.5806451613
UniRef90_R6WPB8	2.5806451613
UniRef90_R6WPB8|g__Parabacteroides.s__Parabacteroides_merdae	2.5806451613
UniRef90_C4Z2L2	2.5806451613
UniRef90_C4Z2L2|g__Eubacterium.s__Eubacterium_eligens	2.5806451613
UniRef90_F9Z4Y7	2.5786487880
UniRef90_F9Z4Y7|g__Odoribacter.s__Odoribacter_splanchnicus	2.5786487880
UniRef90_R6DN28	2.5785982014
UniRef90_R6DN28|g__Bacteroides.s__Bacteroides_caccae	2.5785982014
UniRef90_D4KXV6	2.5773195876
UniRef90_D4KXV6|g__Roseburia.s__Roseburia_intestinalis	2.5773195876
UniRef90_G2SYH9	2.5773195876
UniRef90_G2SYH9|g__Roseburia.s__Roseburia_hominis	2.5773195876
UniRef90_A5ZN51	2.5773195876
UniRef90_A5ZN51|g__Blautia.s__Ruminococcus_obeum	2.5773195876
UniRef90_D4KBP7	2.5773195876
UniRef90_D4KBP7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.5773195876
UniRef90_Q8A7J9	2.5773195876
UniRef90_Q8A7J9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.5773195876
UniRef90_R7EH55	2.5773195876
UniRef90_R7EH55|g__Bacteroides.s__Bacteroides_uniformis	2.5773195876
UniRef90_R7CNB8	2.5762129669
UniRef90_R7CNB8|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.5762129669
UniRef90_R6JFZ2	2.5753483498
UniRef90_R6JFZ2|g__Bacteroides.s__Bacteroides_ovatus	2.4314860795
UniRef90_R6JFZ2|g__Bacteroides.s__Bacteroides_xylanisolvens	0.1438622702
UniRef90_D4JRF3	2.5751072961
UniRef90_D4JRF3|g__Eubacterium.s__Eubacterium_siraeum	2.5751072961
UniRef90_D4KR15	2.5751072961
UniRef90_D4KR15|g__Roseburia.s__Roseburia_intestinalis	2.5751072961
UniRef90_I9GPA8	2.5751072961
UniRef90_I9GPA8|g__Bacteroides.s__Bacteroides_nordii	2.5751072961
UniRef90_Q8A2R9	2.5751072961
UniRef90_Q8A2R9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.5751072961
UniRef90_R5DR70	2.5735294118
UniRef90_R5DR70|g__Parabacteroides.s__Parabacteroides_merdae	2.5735294118
UniRef90_C0FUV6	2.5723472669
UniRef90_C0FUV6|g__Roseburia.s__Roseburia_inulinivorans	2.5723472669
UniRef90_R7EBS5	2.5723472669
UniRef90_R7EBS5|g__Bacteroides.s__Bacteroides_uniformis	2.5723472669
UniRef90_R9I2M2	2.5716901215
UniRef90_R9I2M2|g__Bacteroides.s__Bacteroides_uniformis	2.5716901215
UniRef90_G2SXD4	2.5708006134
UniRef90_G2SXD4|g__Roseburia.s__Roseburia_hominis	2.5708006134
UniRef90_E5Y627	2.5706940874
UniRef90_E5Y627|g__Bilophila.s__Bilophila_wadsworthia	2.5706940874
UniRef90_R6G163	2.5706940874
UniRef90_R6G163|g__Eubacterium.s__Eubacterium_hallii	2.5706940874
UniRef90_B9Y7U5	2.5684931507
UniRef90_B9Y7U5|g__Holdemania.s__Holdemania_filiformis	2.5684931507
UniRef90_R7ELD8	2.5684931507
UniRef90_R7ELD8|g__Bacteroides.s__Bacteroides_uniformis	2.5684931507
UniRef90_R6KES3	2.5684931507
UniRef90_R6KES3|g__Bacteroides.s__Bacteroides_intestinalis	2.5684931507
UniRef90_G2T2H2	2.5684931507
UniRef90_G2T2H2|g__Roseburia.s__Roseburia_hominis	2.5684931507
UniRef90_A7ZRR9	2.5673644217
UniRef90_A7ZRR9|g__Escherichia.s__Escherichia_coli	2.5673644217
UniRef90_Q8AAY4	2.5627883137
UniRef90_Q8AAY4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.5627883137
UniRef90_E5Y4Z3	2.5624599616
UniRef90_E5Y4Z3|g__Bilophila.s__Bilophila_wadsworthia	2.5624599616
UniRef90_D4K287	2.5624599616
UniRef90_D4K287|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.5624599616
UniRef90_F9Z9U0	2.5624599616
UniRef90_F9Z9U0|g__Odoribacter.s__Odoribacter_splanchnicus	2.5624599616
UniRef90_R7EMP2	2.5619128950
UniRef90_R7EMP2|g__Bacteroides.s__Bacteroides_uniformis	2.5619128950
UniRef90_D4MYP0	2.5619128950
UniRef90_D4MYP0|g__Anaerostipes.s__Anaerostipes_hadrus	2.1349274125
UniRef90_D4MYP0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.4269854825
UniRef90_D4IQ87	2.5619128950
UniRef90_D4IQ87|g__Alistipes.s__Alistipes_shahii	2.5619128950
UniRef90_R6LRX4	2.5608194622
UniRef90_R6LRX4|g__Blautia.s__Ruminococcus_obeum	2.5608194622
UniRef90_F9ZBG0	2.5608194622
UniRef90_F9ZBG0|g__Odoribacter.s__Odoribacter_splanchnicus	2.5608194622
UniRef90_R6WJ97	2.5608194622
UniRef90_R6WJ97|g__Parabacteroides.s__Parabacteroides_merdae	2.5608194622
UniRef90_R7E609	2.5588536336
UniRef90_R7E609|g__Bacteroides.s__Bacteroides_intestinalis	2.5588536336
UniRef90_I3YMB4	2.5587998717
UniRef90_I3YMB4|g__Alistipes.s__Alistipes_finegoldii	2.5587998717
UniRef90_R6XBA9	2.5575447570
UniRef90_R6XBA9|g__Parabacteroides.s__Parabacteroides_merdae	2.5575447570
UniRef90_U6R8W9	2.5575447570
UniRef90_U6R8W9|g__Bacteroides.s__Bacteroides_massiliensis	2.5575447570
UniRef90_E5VL36	2.5575447570
UniRef90_E5VL36|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.5575447570
UniRef90_G9YSK5	2.5575447570
UniRef90_G9YSK5|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	2.5575447570
UniRef90_R5MD58	2.5575447570
UniRef90_R5MD58|g__Bacteroides.s__Bacteroides_intestinalis	2.5575447570
UniRef90_R6K9I6	2.5559105431
UniRef90_R6K9I6|g__Bacteroides.s__Bacteroides_intestinalis	2.5559105431
UniRef90_D4MXB0	2.5553662692
UniRef90_D4MXB0|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	2.5553662692
UniRef90_R7CJP2	2.5553662692
UniRef90_R7CJP2|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.5553662692
UniRef90_R5GCH9	2.5553662692
UniRef90_R5GCH9|g__Eubacterium.s__Eubacterium_hallii	2.5553662692
UniRef90_R7EPR2	2.5553662692
UniRef90_R7EPR2|g__Bacteroides.s__Bacteroides_uniformis	2.5553662692
UniRef90_R5QAK2	2.5551004886
UniRef90_R5QAK2|g__Blautia.s__Ruminococcus_torques	1.7775151335
UniRef90_R5QAK2|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	0.7775853551
UniRef90_R6HTX3	2.5510204082
UniRef90_R6HTX3|g__Bacteroides.s__Bacteroides_vulgatus	2.5510204082
UniRef90_B2UNY7	2.5510204082
UniRef90_B2UNY7|g__Akkermansia.s__Akkermansia_muciniphila	2.5510204082
UniRef90_D4K0Y8	2.5510204082
UniRef90_D4K0Y8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	2.5510204082
UniRef90_R5ZEQ3	2.5510204082
UniRef90_R5ZEQ3|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.2824046524
UniRef90_R5ZEQ3|g__Anaerostipes.s__Anaerostipes_hadrus	1.2686157558
UniRef90_R6WTJ9	2.5510204082
UniRef90_R6WTJ9|g__Parabacteroides.s__Parabacteroides_merdae	2.5510204082
UniRef90_R6B0Z5	2.5505029907
UniRef90_R6B0Z5|g__Bacteroides.s__Bacteroides_intestinalis	2.5505029907
UniRef90_R5E5I1	2.5499362516
UniRef90_R5E5I1|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	1.2772652985
UniRef90_R5E5I1|g__Parasutterella.s__Parasutterella_excrementihominis	1.2726709531
UniRef90_R6I1F5	2.5491048540
UniRef90_R6I1F5|g__Bacteroides.s__Bacteroides_vulgatus	2.5491048540
UniRef90_A7B452	2.5488530161
UniRef90_A7B452|g__Blautia.s__Ruminococcus_torques	2.5488530161
UniRef90_C3R291	2.5488530161
UniRef90_C3R291|g__Bacteroides.s__Bacteroides_ovatus	2.5488530161
UniRef90_R7EQR4	2.5488530161
UniRef90_R7EQR4|g__Bacteroides.s__Bacteroides_uniformis	2.5488530161
UniRef90_R7G2E5	2.5488530161
UniRef90_R7G2E5|g__Dorea.s__Dorea_longicatena	2.5488530161
UniRef90_D4ILV9	2.5477707006
UniRef90_D4ILV9|g__Alistipes.s__Alistipes_shahii	2.5477707006
UniRef90_R5CG73	2.5450916120
UniRef90_R5CG73|unclassified	2.5450916120
UniRef90_E5CAQ9	2.5432349949
UniRef90_E5CAQ9|g__Bacteroides.s__Bacteroides_ovatus	2.5432349949
UniRef90_U6RLP3	2.5429116338
UniRef90_U6RLP3|g__Bacteroides.s__Bacteroides_massiliensis	2.5429116338
UniRef90_C4Z1G8	2.5429116338
UniRef90_C4Z1G8|g__Eubacterium.s__Eubacterium_eligens	2.5429116338
UniRef90_R7CGT4	2.5429116338
UniRef90_R7CGT4|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	2.5429116338
UniRef90_D4IPS9	2.5423728814
UniRef90_D4IPS9|g__Alistipes.s__Alistipes_shahii	2.5423728814
UniRef90_D4M6L8	2.5423728814
UniRef90_D4M6L8|g__Ruminococcus.s__Ruminococcus_lactaris	2.5423728814
UniRef90_E5Y7W9	2.5423728814
UniRef90_E5Y7W9|g__Bilophila.s__Bilophila_wadsworthia	2.5423728814
UniRef90_B2UPX5	2.5412960610
UniRef90_B2UPX5|g__Akkermansia.s__Akkermansia_muciniphila	2.5412960610
UniRef90_R5LV95	2.5397248617
