# Gene Family	11507229_rna_2-RPKs
UniRef90_R6KGR0|g__Clostridium.s__Clostridium_bolteae	11.9617224880
UniRef90_R7E2M9	11.9617224880
UniRef90_R7E2M9|g__Akkermansia.s__Akkermansia_muciniphila	11.9617224880
UniRef90_A6KZ83	11.9617224880
UniRef90_A6KZ83|g__Bacteroides.s__Bacteroides_vulgatus	11.9617224880
UniRef90_I9SQE5	11.9603304827
UniRef90_I9SQE5|g__Bacteroides.s__Bacteroides_ovatus	11.9603304827
UniRef90_C3RBC2	11.9595216191
UniRef90_C3RBC2|g__Bacteroides.s__Bacteroides_vulgatus	6.8997240110
UniRef90_C3RBC2|g__Bacteroides.s__Bacteroides_massiliensis	4.1398344066
UniRef90_C3RBC2|g__Bacteroides.s__Bacteroides_dorei	0.9199632015
UniRef90_A6KZB1	11.9555935098
UniRef90_A6KZB1|g__Bacteroides.s__Bacteroides_vulgatus	11.9555935098
UniRef90_E5XG12	11.9535523465
UniRef90_E5XG12|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	11.9535523465
UniRef90_R6WWA7	11.9521912351
UniRef90_R6WWA7|g__Parabacteroides.s__Parabacteroides_merdae	11.9521912351
UniRef90_R5MQ89	11.9521912351
UniRef90_R5MQ89|g__Bacteroides.s__Bacteroides_intestinalis	11.9521912351
UniRef90_I9UFB1	11.9521912351
UniRef90_I9UFB1|g__Bacteroides.s__Bacteroides_uniformis	11.9521912351
UniRef90_K1UCB1	11.9521912351
UniRef90_K1UCB1|g__Roseburia.s__Roseburia_inulinivorans	11.9521912351
UniRef90_R7JK82	11.9502868069
UniRef90_R7JK82|g__Alistipes.s__Alistipes_putredinis	11.9502868069
UniRef90_G5H560	11.9492445734
UniRef90_G5H560|g__Alistipes.s__Alistipes_indistinctus	11.9492445734
UniRef90_R5U9T9	11.9492158327
UniRef90_R5U9T9|g__Bacteroides.s__Bacteroides_xylanisolvens	10.4555638536
UniRef90_R5U9T9|g__Bacteroides.s__Bacteroides_ovatus	1.4936519791
UniRef90_R7P0T0	11.9490362583
UniRef90_R7P0T0|g__Bacteroides.s__Bacteroides_vulgatus	11.9490362583
UniRef90_I3YLI1	11.9489648002
UniRef90_I3YLI1|g__Alistipes.s__Alistipes_sp_HGB5	5.3476725538
UniRef90_I3YLI1|g__Alistipes.s__Alistipes_shahii	2.6737967914
UniRef90_I3YLI1|g__Alistipes.s__Alistipes_finegoldii	2.5905970593
UniRef90_I3YLI1|g__Alistipes.s__Alistipes_senegalensis	1.3368983957
UniRef90_R7NTY4	11.9453924915
UniRef90_R7NTY4|g__Bacteroides.s__Bacteroides_massiliensis	11.9453924915
UniRef90_R7NVS7	11.9453924915
UniRef90_R7NVS7|g__Bacteroides.s__Bacteroides_massiliensis	11.9453924915
UniRef90_R5JST4	11.9448314372
UniRef90_R5JST4|g__Bacteroides.s__Bacteroides_nordii	11.9448314372
UniRef90_R6WZQ0	11.9442601194
UniRef90_R6WZQ0|g__Parabacteroides.s__Parabacteroides_merdae	11.9442601194
UniRef90_R7J6H4	11.9437230319
UniRef90_R7J6H4|g__Parabacteroides.s__Parabacteroides_merdae	9.7148968803
UniRef90_R7J6H4|g__Parabacteroides.s__Parabacteroides_goldsteinii	2.2288261516
UniRef90_R6KKU3	11.9402985075
UniRef90_R6KKU3|g__Bacteroides.s__Bacteroides_intestinalis	11.9402985075
UniRef90_R5JHY7	11.9386014781
UniRef90_R5JHY7|g__Bacteroides.s__Bacteroides_nordii	11.9386014781
UniRef90_A4E856	11.9331742243
UniRef90_A4E856|g__Collinsella.s__Collinsella_aerofaciens	11.9331742243
UniRef90_A6L8T5	11.9305856833
UniRef90_A6L8T5|g__Parabacteroides.s__Parabacteroides_distasonis	11.9305856833
UniRef90_Q64SE5	11.9301235620
UniRef90_Q64SE5|g__Bacteroides.s__Bacteroides_ovatus	5.3190148084
UniRef90_Q64SE5|g__Bacteroides.s__Bacteroides_xylanisolvens	3.6332331782
UniRef90_Q64SE5|g__Bacteroides.s__Bacteroides_dorei	1.9243013158
UniRef90_Q64SE5|g__Bacteroides.s__Bacteroides_uniformis	1.0535742596
UniRef90_A8S1N5	11.9300419230
UniRef90_A8S1N5|g__Clostridium.s__Clostridium_bolteae	11.9300419230
UniRef90_G2T1G1	11.9284294235
UniRef90_G2T1G1|g__Roseburia.s__Roseburia_hominis	11.9284294235
UniRef90_Q8A0W8	11.9266055046
UniRef90_Q8A0W8|g__Bacteroides.s__Bacteroides_ovatus	5.9633027523
UniRef90_Q8A0W8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	4.5871559633
UniRef90_Q8A0W8|g__Bacteroides.s__Bacteroides_xylanisolvens	1.3761467890
UniRef90_R7NUU4	11.9246629751
UniRef90_R7NUU4|g__Bacteroides.s__Bacteroides_massiliensis	11.9246629751
UniRef90_Q8A8Y1	11.9236883943
UniRef90_Q8A8Y1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	8.3241367751
UniRef90_Q8A8Y1|g__Bacteroides.s__Bacteroides_faecis	3.5995516192
UniRef90_I9S3J9	11.9236883943
UniRef90_I9S3J9|g__Bacteroides.s__Bacteroides_nordii	11.9236883943
UniRef90_R6KQM5	11.9236883943
UniRef90_R6KQM5|g__Bacteroides.s__Bacteroides_intestinalis	11.9236883943
UniRef90_R7JG15	11.9236883943
UniRef90_R7JG15|g__Alistipes.s__Alistipes_putredinis	11.9236883943
UniRef90_G2T570	11.9236883943
UniRef90_G2T570|g__Roseburia.s__Roseburia_hominis	11.9236883943
UniRef90_R7EJK6	11.9214586255
UniRef90_R7EJK6|g__Bacteroides.s__Bacteroides_uniformis	11.9214586255
UniRef90_P0ACB9	11.9186105556
UniRef90_P0ACB9|g__Escherichia.s__Escherichia_coli	11.9186105556
UniRef90_R5UP93	11.9147322649
UniRef90_R5UP93|g__Bacteroides.s__Bacteroides_caccae	9.1899366246
UniRef90_R5UP93|g__Bacteroides.s__Bacteroides_xylanisolvens	2.7247956403
UniRef90_D4LKZ0	11.9144055317
UniRef90_D4LKZ0|g__Eubacterium.s__Eubacterium_hallii	11.9144055317
UniRef90_R5DNK2	11.9065220698
UniRef90_R5DNK2|g__Parabacteroides.s__Parabacteroides_merdae	11.9065220698
UniRef90_R5RZ68	11.9055210915
UniRef90_R5RZ68|unclassified	11.9055210915
UniRef90_I3YNV6	11.9032314615
UniRef90_I3YNV6|g__Alistipes.s__Alistipes_finegoldii	11.9032314615
UniRef90_R5DLE2	11.9018298534
UniRef90_R5DLE2|g__Parabacteroides.s__Parabacteroides_merdae	8.9197224975
UniRef90_R5DLE2|g__Parabacteroides.s__Parabacteroides_distasonis	2.9821073559
UniRef90_R5DSU9	11.8993690288
UniRef90_R5DSU9|g__Parabacteroides.s__Parabacteroides_merdae	11.8993690288
UniRef90_R6HBY2	11.8969039761
UniRef90_R6HBY2|unclassified	11.8969039761
UniRef90_R7NWW3	11.8953211737
UniRef90_R7NWW3|g__Bacteroides.s__Bacteroides_massiliensis	11.8953211737
UniRef90_G9YXF7	11.8929633300
UniRef90_G9YXF7|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	11.8929633300
UniRef90_R5DKC8	11.8921592447
UniRef90_R5DKC8|g__Parabacteroides.s__Parabacteroides_merdae	11.8921592447
UniRef90_R7EAI5	11.8918918919
UniRef90_R7EAI5|g__Bacteroides.s__Bacteroides_uniformis	11.8918918919
UniRef90_E1WRZ4	11.8918918919
UniRef90_E1WRZ4|g__Bacteroides.s__Bacteroides_xylanisolvens	3.7779402730
UniRef90_E1WRZ4|g__Bacteroides.s__Bacteroides_uniformis	2.6792661880
UniRef90_E1WRZ4|g__Alistipes.s__Alistipes_putredinis	2.1738491837
UniRef90_E1WRZ4|g__Bacteroides.s__Bacteroides_dorei	1.6333711148
UniRef90_E1WRZ4|g__Bacteroides.s__Bacteroides_ovatus	1.6274651324
UniRef90_R6KS80	11.8912797282
UniRef90_R6KS80|g__Bacteroides.s__Bacteroides_intestinalis	11.8912797282
UniRef90_R6XYL9	11.8906064209
UniRef90_R6XYL9|g__Parabacteroides.s__Parabacteroides_merdae	11.8906064209
UniRef90_I3YQP8	11.8890356671
UniRef90_I3YQP8|g__Alistipes.s__Alistipes_sp_HGB5	10.5823124108
UniRef90_I3YQP8|g__Alistipes.s__Alistipes_finegoldii	1.3067232563
UniRef90_G2T3G3	11.8870728083
UniRef90_G2T3G3|g__Roseburia.s__Roseburia_hominis	11.8870728083
UniRef90_R5EZZ1	11.8865443802
UniRef90_R5EZZ1|unclassified	11.8865443802
UniRef90_R7NP59	11.8851170831
UniRef90_R7NP59|g__Bacteroides.s__Bacteroides_massiliensis	11.8851170831
UniRef90_E4W0L7	11.8844384522
UniRef90_E4W0L7|g__Bacteroides.s__Bacteroides_faecis	7.6384306325
UniRef90_E4W0L7|g__Bacteroides.s__Bacteroides_intestinalis	4.2460078197
UniRef90_E9SGD5	11.8823304914
UniRef90_E9SGD5|unclassified	11.8823304914
UniRef90_R7JJZ1	11.8811881188
UniRef90_R7JJZ1|g__Alistipes.s__Alistipes_putredinis	11.8811881188
UniRef90_D7IXM9	11.8811881188
UniRef90_D7IXM9|g__Parabacteroides.s__Parabacteroides_distasonis	11.8811881188
UniRef90_R7EJW0	11.8785600414
UniRef90_R7EJW0|g__Bacteroides.s__Bacteroides_uniformis	11.8785600414
UniRef90_R6Y147	11.8764845606
UniRef90_R6Y147|g__Parabacteroides.s__Parabacteroides_merdae	11.8764845606
UniRef90_C7H5P4	11.8764845606
UniRef90_C7H5P4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.8764845606
UniRef90_R6KQL1	11.8764801255
UniRef90_R6KQL1|g__Bacteroides.s__Bacteroides_intestinalis	11.8764801255
UniRef90_R5MQJ0	11.8756817555
UniRef90_R5MQJ0|g__Bacteroides.s__Bacteroides_intestinalis	11.8756817555
UniRef90_B2UQ39	11.8715083799
UniRef90_B2UQ39|g__Akkermansia.s__Akkermansia_muciniphila	11.8715083799
UniRef90_A6L4U5	11.8696932317
UniRef90_A6L4U5|g__Bacteroides.s__Bacteroides_vulgatus	8.9104395258
UniRef90_A6L4U5|g__Bacteroides.s__Bacteroides_dorei	2.9592537059
UniRef90_R6HTW8	11.8694362018
UniRef90_R6HTW8|g__Bacteroides.s__Bacteroides_vulgatus	11.8694362018
UniRef90_R6KL96	11.8673752754
UniRef90_R6KL96|g__Bacteroides.s__Bacteroides_intestinalis	11.8673752754
UniRef90_R6KI33	11.8670886076
UniRef90_R6KI33|g__Bacteroides.s__Bacteroides_intestinalis	11.8670886076
UniRef90_D4IQD3	11.8670886076
UniRef90_D4IQD3|g__Alistipes.s__Alistipes_shahii	7.1202531646
UniRef90_D4IQD3|g__Alistipes.s__Alistipes_sp_HGB5	2.7904145756
UniRef90_D4IQD3|g__Alistipes.s__Alistipes_finegoldii	1.9564208674
UniRef90_G2SZF2	11.8670886076
UniRef90_G2SZF2|g__Roseburia.s__Roseburia_hominis	11.8670886076
UniRef90_R7NHZ3	11.8644067797
UniRef90_R7NHZ3|g__Bacteroides.s__Bacteroides_massiliensis	11.8644067797
UniRef90_R5P6Y2	11.8644067797
UniRef90_R5P6Y2|g__Blautia.s__Ruminococcus_torques	8.4745762712
UniRef90_R5P6Y2|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	3.3898305085
UniRef90_R7NLU5	11.8613138686
UniRef90_R7NLU5|g__Bacteroides.s__Bacteroides_massiliensis	11.8613138686
UniRef90_R6KJN7	11.8613138686
UniRef90_R6KJN7|g__Bacteroides.s__Bacteroides_intestinalis	11.8613138686
UniRef90_Q64NI1	11.8582741448
UniRef90_Q64NI1|g__Bacteroides.s__Bacteroides_caccae	11.8582741448
UniRef90_A6L7I6	11.8577075099
UniRef90_A6L7I6|g__Bacteroides.s__Bacteroides_vulgatus	11.8577075099
UniRef90_D4JED5	11.8577075099
UniRef90_D4JED5|g__Blautia.s__Ruminococcus_torques	11.8577075099
UniRef90_R5ZF20	11.8577075099
UniRef90_R5ZF20|g__Collinsella.s__Collinsella_aerofaciens	11.8577075099
UniRef90_D4IL19	11.8573746386
UniRef90_D4IL19|g__Alistipes.s__Alistipes_shahii	11.8573746386
UniRef90_R7NTL9	11.8535846258
UniRef90_R7NTL9|g__Bacteroides.s__Bacteroides_massiliensis	11.8535846258
UniRef90_Q5LAS4	11.8534482759
UniRef90_Q5LAS4|g__Bacteroides.s__Bacteroides_caccae	7.5431034483
UniRef90_Q5LAS4|g__Bacteroides.s__Bacteroides_nordii	2.1551724138
UniRef90_Q5LAS4|g__Bacteroides.s__Bacteroides_xylanisolvens	2.1551724138
UniRef90_R6IFC7	11.8534482759
UniRef90_R6IFC7|g__Bacteroides.s__Bacteroides_dorei	5.9326110277
UniRef90_R6IFC7|g__Bacteroides.s__Bacteroides_vulgatus	5.9208372482
UniRef90_R5M064	11.8523645165
UniRef90_R5M064|g__Bacteroides.s__Bacteroides_intestinalis	11.8523645165
UniRef90_A6L525	11.8486450393
UniRef90_A6L525|g__Bacteroides.s__Bacteroides_dorei	8.0508474576
UniRef90_A6L525|g__Bacteroides.s__Bacteroides_vulgatus	3.7977975817
UniRef90_A6L9K6	11.8483412322
UniRef90_A6L9K6|g__Parabacteroides.s__Parabacteroides_distasonis	11.8483412322
UniRef90_A6KZI7	11.8466898955
UniRef90_A6KZI7|g__Bacteroides.s__Bacteroides_dorei	6.9838699344
UniRef90_A6KZI7|g__Bacteroides.s__Bacteroides_vulgatus	4.8628199611
UniRef90_R7KJN7	11.8461081056
UniRef90_R7KJN7|unclassified	11.8461081056
UniRef90_R6HG46	11.8459849754
UniRef90_R6HG46|g__Bacteroides.s__Bacteroides_vulgatus	7.3524354309
UniRef90_R6HG46|g__Bacteroides.s__Bacteroides_massiliensis	3.3662015906
UniRef90_R6HG46|g__Bacteroides.s__Bacteroides_dorei	1.1273479540
UniRef90_D4IKC0	11.8441930693
UniRef90_D4IKC0|g__Alistipes.s__Alistipes_shahii	11.8441930693
UniRef90_R5MZH9	11.8437519204
UniRef90_R5MZH9|unclassified	11.8437519204
UniRef90_I8UR52	11.8435957558
UniRef90_I8UR52|g__Bacteroides.s__Bacteroides_caccae	11.8435957558
UniRef90_R6HNI7	11.8434945761
UniRef90_R6HNI7|g__Bacteroides.s__Bacteroides_vulgatus	10.1624790329
UniRef90_R6HNI7|g__Bacteroides.s__Bacteroides_dorei	1.3417935770
UniRef90_R6HNI7|g__Bacteroides.s__Bacteroides_massiliensis	0.3392219662
UniRef90_I9TPH8	11.8412747187
UniRef90_I9TPH8|g__Bacteroides.s__Bacteroides_uniformis	11.8412747187
UniRef90_R5MB43	11.8406889128
UniRef90_R5MB43|g__Bacteroides.s__Bacteroides_intestinalis	11.8406889128
UniRef90_R5W1K3	11.8389897395
UniRef90_R5W1K3|g__Alistipes.s__Alistipes_shahii	11.8389897395
UniRef90_G2SY36	11.8360062173
UniRef90_G2SY36|g__Eubacterium.s__Eubacterium_hallii	4.7500578382
UniRef90_G2SY36|g__Anaerostipes.s__Anaerostipes_hadrus	2.3619827930
UniRef90_G2SY36|g__Blautia.s__Ruminococcus_obeum	2.3619827930
UniRef90_G2SY36|g__Ruminococcus.s__Ruminococcus_lactaris	2.3619827930
UniRef90_Q0TGA1	11.8343195266
UniRef90_Q0TGA1|g__Escherichia.s__Escherichia_coli	11.8343195266
UniRef90_A6LAK6	11.8343195266
UniRef90_A6LAK6|g__Parabacteroides.s__Parabacteroides_distasonis	11.8343195266
UniRef90_B0NAQ2	11.8343195266
UniRef90_B0NAQ2|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	11.8343195266
UniRef90_I8WZ51	11.8343195266
UniRef90_I8WZ51|g__Bacteroides.s__Bacteroides_nordii	11.8343195266
UniRef90_I8XM28	11.8343195266
UniRef90_I8XM28|g__Bacteroides.s__Bacteroides_nordii	11.8343195266
UniRef90_R7NWC5	11.8343195266
UniRef90_R7NWC5|g__Bacteroides.s__Bacteroides_vulgatus	10.3680280538
UniRef90_R7NWC5|g__Bacteroides.s__Bacteroides_dorei	1.4662914728
UniRef90_R7P3Y6	11.8343195266
UniRef90_R7P3Y6|g__Bacteroides.s__Bacteroides_vulgatus	8.1040254791
UniRef90_R7P3Y6|g__Bacteroides.s__Bacteroides_dorei	3.7302940475
UniRef90_R5ME95	11.8343195266
UniRef90_R5ME95|g__Bacteroides.s__Bacteroides_intestinalis	11.8343195266
UniRef90_R5JBY8	11.8337641705
UniRef90_R5JBY8|g__Bacteroides.s__Bacteroides_nordii	7.0298769772
UniRef90_R5JBY8|g__Bacteroides.s__Bacteroides_caccae	4.8038871934
UniRef90_R6HM78	11.8289353958
UniRef90_R6HM78|g__Bacteroides.s__Bacteroides_vulgatus	11.8289353958
UniRef90_I9GIJ1	11.8243243243
UniRef90_I9GIJ1|g__Bacteroides.s__Bacteroides_nordii	11.8243243243
UniRef90_G2T263	11.8243243243
UniRef90_G2T263|g__Roseburia.s__Roseburia_hominis	11.8243243243
UniRef90_R5U8U1	11.8243243243
UniRef90_R5U8U1|g__Blautia.s__Ruminococcus_gnavus	8.4459459459
UniRef90_R5U8U1|g__Blautia.s__Ruminococcus_torques	3.3783783784
UniRef90_R7D264	11.8243243243
UniRef90_R7D264|g__Collinsella.s__Collinsella_aerofaciens	11.8243243243
UniRef90_B0NCT3	11.8243243243
UniRef90_B0NCT3|g__Clostridium.s__Clostridium_scindens	11.8243243243
UniRef90_R6JKW9	11.8243243243
UniRef90_R6JKW9|g__Bacteroides.s__Bacteroides_xylanisolvens	6.7567567568
UniRef90_R6JKW9|g__Bacteroides.s__Bacteroides_ovatus	5.0675675676
UniRef90_I9UBR1	11.8233237258
UniRef90_I9UBR1|g__Bacteroides.s__Bacteroides_vulgatus	11.8233237258
UniRef90_B0NKK2	11.8229775710
UniRef90_B0NKK2|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA	7.7824573821
UniRef90_B0NKK2|g__Clostridium.s__Clostridium_scindens	4.0405201889
UniRef90_A7AJM7	11.8195038329
UniRef90_A7AJM7|g__Parabacteroides.s__Parabacteroides_merdae	11.8195038329
UniRef90_R6K9M5	11.8153252234
UniRef90_R6K9M5|g__Bacteroides.s__Bacteroides_intestinalis	11.8153252234
UniRef90_I3YLN4	11.8152524168
UniRef90_I3YLN4|g__Alistipes.s__Alistipes_sp_HGB5	6.4201298452
UniRef90_I3YLN4|g__Alistipes.s__Alistipes_finegoldii	5.3951225716
UniRef90_R7JGP3	11.8152524168
UniRef90_R7JGP3|g__Alistipes.s__Alistipes_putredinis	11.8152524168
UniRef90_D4VC08	11.8152524168
UniRef90_D4VC08|g__Bacteroides.s__Bacteroides_vulgatus	10.7411385607
UniRef90_D4VC08|g__Bacteroides.s__Bacteroides_dorei	1.0741138561
UniRef90_R5S4F0	11.8122732969
UniRef90_R5S4F0|unclassified	11.8122732969
UniRef90_I8XN63	11.8113038105
UniRef90_I8XN63|g__Bacteroides.s__Bacteroides_nordii	11.8113038105
UniRef90_D4IN16	11.8110236220
UniRef90_D4IN16|g__Alistipes.s__Alistipes_shahii	11.8110236220
UniRef90_D4K283	11.8110236220
UniRef90_D4K283|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.8110236220
UniRef90_UPI00039B4588	11.8101281300
UniRef90_UPI00039B4588|g__Bacteroides.s__Bacteroides_uniformis	11.8101281300
UniRef90_R7EIA5	11.8095976053
UniRef90_R7EIA5|g__Bacteroides.s__Bacteroides_uniformis	11.8095976053
UniRef90_R5DIQ3	11.8063754427
UniRef90_R5DIQ3|g__Parabacteroides.s__Parabacteroides_merdae	11.8063754427
UniRef90_R7EL54	11.8063754427
UniRef90_R7EL54|g__Bacteroides.s__Bacteroides_uniformis	11.8063754427
UniRef90_A6L0E6	11.8020415901
UniRef90_A6L0E6|g__Bacteroides.s__Bacteroides_vulgatus	11.8020415901
UniRef90_I3YQI3	11.7992225346
UniRef90_I3YQI3|g__Alistipes.s__Alistipes_finegoldii	9.3322007288
UniRef90_I3YQI3|g__Alistipes.s__Alistipes_sp_HGB5	1.4847035346
UniRef90_I3YQI3|g__Alistipes.s__Alistipes_onderdonkii	0.9823182711
UniRef90_R5QCY5	11.7986204960
UniRef90_R5QCY5|g__Blautia.s__Ruminococcus_torques	8.8105726872
UniRef90_R5QCY5|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	2.9880478088
UniRef90_K6AUL6	11.7955439056
UniRef90_K6AUL6|g__Parabacteroides.s__Parabacteroides_goldsteinii	11.7955439056
UniRef90_R5M7Q1	11.7955439056
UniRef90_R5M7Q1|g__Bacteroides.s__Bacteroides_intestinalis	11.7955439056
UniRef90_R6Y7F6	11.7955439056
UniRef90_R6Y7F6|g__Parabacteroides.s__Parabacteroides_merdae	11.7955439056
UniRef90_A6LEK1	11.7939082186
UniRef90_A6LEK1|g__Parabacteroides.s__Parabacteroides_distasonis	11.7939082186
UniRef90_B0MYV5	11.7924528302
UniRef90_B0MYV5|g__Alistipes.s__Alistipes_putredinis	11.7924528302
UniRef90_G2SXB9	11.7924528302
UniRef90_G2SXB9|g__Roseburia.s__Roseburia_hominis	11.7924528302
UniRef90_I9UGD7	11.7924528302
UniRef90_I9UGD7|g__Bacteroides.s__Bacteroides_uniformis	11.7924528302
UniRef90_R5M7H1	11.7924528302
UniRef90_R5M7H1|g__Bacteroides.s__Bacteroides_uniformis	9.4339622642
UniRef90_R5M7H1|g__Bacteroides.s__Bacteroides_massiliensis	2.3584905660
UniRef90_R6A308	11.7924528302
UniRef90_R6A308|g__Collinsella.s__Collinsella_aerofaciens	11.7924528302
UniRef90_R6WRD8	11.7924528302
UniRef90_R6WRD8|g__Parabacteroides.s__Parabacteroides_distasonis	11.7924528302
UniRef90_R6L6C9	11.7906117980
UniRef90_R6L6C9|g__Bacteroides.s__Bacteroides_intestinalis	8.6410054988
UniRef90_R6L6C9|g__Bacteroides.s__Bacteroides_uniformis	3.1496062992
UniRef90_R9HJ61	11.7892680267
UniRef90_R9HJ61|g__Bacteroides.s__Bacteroides_vulgatus	11.7892680267
UniRef90_A6L3T4	11.7871933737
UniRef90_A6L3T4|g__Bacteroides.s__Bacteroides_vulgatus	10.3587816956
UniRef90_A6L3T4|g__Bacteroides.s__Bacteroides_massiliensis	1.1098388842
UniRef90_A6L3T4|g__Bacteroides.s__Bacteroides_dorei	0.3185727939
UniRef90_I3YHH0	11.7820324006
UniRef90_I3YHH0|g__Alistipes.s__Alistipes_sp_HGB5	10.3412909607
UniRef90_I3YHH0|g__Alistipes.s__Alistipes_finegoldii	1.4407414399
UniRef90_I8XX31	11.7820324006
UniRef90_I8XX31|g__Bacteroides.s__Bacteroides_nordii	11.7820324006
UniRef90_U2KW92	11.7820324006
UniRef90_U2KW92|g__Ruminococcus.s__Ruminococcus_callidus	11.7820324006
UniRef90_R5UE39	11.7806036690
UniRef90_R5UE39|g__Bacteroides.s__Bacteroides_caccae	11.7806036690
UniRef90_R5DPB9	11.7801047120
UniRef90_R5DPB9|g__Parabacteroides.s__Parabacteroides_merdae	11.7801047120
UniRef90_R7R1N4	11.7795172032
UniRef90_R7R1N4|unclassified	11.7795172032
UniRef90_R7NZW3	11.7794228933
UniRef90_R7NZW3|g__Bacteroides.s__Bacteroides_dorei	5.8063075461
UniRef90_R7NZW3|g__Bacteroides.s__Bacteroides_vulgatus	3.6020219795
UniRef90_R7NZW3|g__Bacteroides.s__Bacteroides_massiliensis	2.3710933677
UniRef90_R5MFH2	11.7763592340
UniRef90_R5MFH2|g__Bacteroides.s__Bacteroides_intestinalis	11.7763592340
UniRef90_R7JJU3	11.7746005046
UniRef90_R7JJU3|g__Alistipes.s__Alistipes_putredinis	11.7746005046
UniRef90_D4WR57	11.7681777386
UniRef90_D4WR57|g__Bacteroides.s__Bacteroides_xylanisolvens	11.7681777386
UniRef90_E7J8J0	11.7655105255
UniRef90_E7J8J0|g__Escherichia.s__Escherichia_coli	11.7655105255
UniRef90_R6IE33	11.7651954298
UniRef90_R6IE33|g__Bacteroides.s__Bacteroides_vulgatus	11.7651954298
UniRef90_R6HKG2	11.7647058824
UniRef90_R6HKG2|g__Bacteroides.s__Bacteroides_vulgatus	11.4517614567
UniRef90_R6HKG2|g__Bacteroides.s__Bacteroides_dorei	0.3129444257
UniRef90_R5DET1	11.7647058824
UniRef90_R5DET1|g__Parabacteroides.s__Parabacteroides_merdae	11.7647058824
UniRef90_C7H801	11.7647058824
UniRef90_C7H801|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.7647058824
UniRef90_G2T437	11.7647058824
UniRef90_G2T437|g__Roseburia.s__Roseburia_hominis	11.7647058824
UniRef90_D6EAH4	11.7647058824
UniRef90_D6EAH4|g__Gordonibacter.s__Gordonibacter_pamelaeae	11.7647058824
UniRef90_G5H7M5	11.7647058824
UniRef90_G5H7M5|g__Alistipes.s__Alistipes_indistinctus	11.7647058824
UniRef90_R5UDC2	11.7647058824
UniRef90_R5UDC2|g__Bacteroides.s__Bacteroides_caccae	11.7647058824
UniRef90_R6KD30	11.7647058824
UniRef90_R6KD30|g__Bacteroides.s__Bacteroides_ovatus	11.7647058824
UniRef90_C7H5P5	11.7647058824
UniRef90_C7H5P5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.7647058824
UniRef90_R7FAA7	11.7647058824
UniRef90_R7FAA7|g__Ruminococcus.s__Ruminococcus_callidus	11.7647058824
UniRef90_A6LIN9	11.7631048573
UniRef90_A6LIN9|g__Parabacteroides.s__Parabacteroides_distasonis	11.7631048573
UniRef90_R6WWF6	11.7602511907
UniRef90_R6WWF6|g__Parabacteroides.s__Parabacteroides_distasonis	8.8287227781
UniRef90_R6WWF6|g__Parabacteroides.s__Parabacteroides_goldsteinii	1.7564402810
UniRef90_R6WWF6|g__Parabacteroides.s__Parabacteroides_merdae	1.1750881316
UniRef90_K5ZSC5	11.7554858934
UniRef90_K5ZSC5|g__Parabacteroides.s__Parabacteroides_merdae	11.7554858934
UniRef90_A5KQX2	11.7536104063
UniRef90_A5KQX2|g__Blautia.s__Ruminococcus_torques	11.7536104063
UniRef90_Q5LH11	11.7531831538
UniRef90_Q5LH11|g__Bacteroides.s__Bacteroides_caccae	4.8971596474
UniRef90_Q5LH11|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9177277179
UniRef90_Q5LH11|g__Bacteroides.s__Bacteroides_xylanisolvens	2.9382957884
UniRef90_I3YJX7	11.7526826776
UniRef90_I3YJX7|g__Alistipes.s__Alistipes_finegoldii	6.8983137455
UniRef90_I3YJX7|g__Alistipes.s__Alistipes_sp_HGB5	4.8543689320
UniRef90_U2BS35	11.7493472585
UniRef90_U2BS35|g__Bacteroides.s__Bacteroides_nordii	6.5274151436
UniRef90_U2BS35|g__Bacteroides.s__Bacteroides_caccae	2.6109660574
UniRef90_U2BS35|g__Bacteroides.s__Bacteroides_xylanisolvens	2.6109660574
UniRef90_R7NQU5	11.7469961078
UniRef90_R7NQU5|g__Bacteroides.s__Bacteroides_massiliensis	11.7469961078
UniRef90_C0ESY3	11.7460835622
UniRef90_C0ESY3|unclassified	11.7460835622
UniRef90_A1AIF6	11.7459722606
UniRef90_A1AIF6|g__Escherichia.s__Escherichia_coli	11.7459722606
UniRef90_R7JHJ2	11.7449664430
UniRef90_R7JHJ2|g__Alistipes.s__Alistipes_putredinis	11.7449664430
UniRef90_D4VFL5	11.7416829746
UniRef90_D4VFL5|g__Bacteroides.s__Bacteroides_xylanisolvens	11.7416829746
UniRef90_A6L605	11.7416829746
UniRef90_A6L605|g__Parabacteroides.s__Parabacteroides_merdae	3.8261189450
